'HH:MM:SS.SSS', 'HR(%)', 'T1(C)', 'P(hPa)','T2(C)'
13:18:54.381,68.6,20.01,1008.33,19.73
13:18:55.414,68.61,20.01,1008.33,19.7
13:18:56.447,68.58,20.01,1008.36,19.72
13:18:57.483,68.62,19.99,1008.32,19.71
13:18:58.511,68.6,19.99,1008.35,19.71
13:18:59.536,68.67,19.99,1008.32,19.71
13:19:00.520,68.67,20.03,1008.32,19.7
13:19:01.549,68.59,19.99,1008.35,19.71
13:19:02.575,68.64,19.99,1008.35,19.7
13:19:03.604,68.66,19.99,1008.37,19.72
13:19:04.637,68.64,20.05,1008.33,19.7
13:19:05.667,68.55,19.99,1008.32,19.7
13:19:06.651,68.73,20.01,1008.32,19.71
13:19:07.684,68.66,19.99,1008.32,19.69
13:19:08.713,68.66,20.01,1008.35,19.7
13:19:09.742,68.62,20.01,1008.35,19.71
13:19:10.773,68.6,19.94,1008.32,19.73
13:19:11.805,68.59,20.01,1008.34,19.72
13:19:12.789,68.66,19.98,1008.3,19.7
13:19:13.820,68.61,19.96,1008.32,19.71
13:19:14.851,68.74,20.01,1008.34,19.72
13:19:15.883,68.71,19.98,1008.3,19.71
13:19:16.910,68.63,19.98,1008.34,19.71
13:19:17.938,68.69,19.98,1008.32,19.72
13:19:18.966,68.66,19.99,1008.31,19.71
13:19:19.952,68.79,20.03,1008.32,19.74
13:19:20.984,68.72,20.03,1008.32,19.73
13:19:22.016,68.58,20.03,1008.31,19.73
13:19:23.047,68.7,20.03,1008.33,19.72
13:19:24.074,68.61,19.99,1008.32,19.74
13:19:25.090,68.54,20.05,1008.31,19.74
13:19:26.115,68.64,20.07,1008.34,19.74
13:19:27.149,68.7,20.01,1008.32,19.73
13:19:28.132,68.64,20.05,1008.33,19.74
13:19:29.163,68.65,20.05,1008.34,19.75
13:19:30.192,68.6,20.03,1008.32,19.73
13:19:31.226,68.7,20.03,1008.34,19.73
13:19:32.262,68.66,20.05,1008.34,19.74
13:19:33.247,68.63,20.01,1008.31,19.74
13:19:34.277,68.68,20.03,1008.3,19.76
13:19:35.302,68.68,20.03,1008.34,19.76
13:19:36.328,68.71,20.03,1008.29,19.75
13:19:37.354,68.74,20.01,1008.31,19.76
13:19:38.386,68.67,20.08,1008.36,19.75
13:19:39.413,68.67,20.03,1008.34,19.76
13:19:40.444,68.74,20.03,1008.36,19.73
13:19:41.429,68.79,19.99,1008.35,19.74
13:19:42.456,68.81,20.03,1008.34,19.73
13:19:43.487,68.74,20.03,1008.3,19.74
13:19:44.517,68.8,19.98,1008.32,19.75
13:19:45.545,68.73,20.03,1008.34,19.75
13:19:46.575,68.75,20.01,1008.36,19.73
13:19:47.606,68.73,20.03,1008.31,19.73
13:19:48.634,68.74,20.03,1008.33,19.73
13:19:49.616,68.72,20.08,1008.37,19.72
13:19:50.647,68.74,20.07,1008.32,19.73
13:19:51.680,68.74,20.01,1008.33,19.7
13:19:52.708,68.67,20.05,1008.32,19.69
13:19:53.735,68.69,19.98,1008.29,19.69
13:19:54.764,68.82,19.96,1008.29,19.67
13:19:55.746,68.76,19.94,1008.33,19.67
13:19:56.779,68.74,19.96,1008.33,19.7
13:19:57.837,68.94,20.01,1008.33,19.71
13:19:58.819,68.86,20.01,1008.31,19.71
13:19:59.850,68.9,19.98,1008.3,19.72
13:20:00.882,68.97,19.98,1008.33,19.73
13:20:01.913,69.05,20.01,1008.3,19.73
13:20:02.938,69.01,19.99,1008.3,19.73
13:20:03.967,69.01,19.96,1008.34,19.75
13:20:04.995,69.18,19.94,1008.33,19.74
13:20:05.979,69.18,19.94,1008.33,19.74
13:20:07.009,69.22,19.99,1008.32,19.73
13:20:08.038,69.24,19.98,1008.32,19.73
13:20:09.073,69.15,19.98,1008.34,19.73
13:20:10.102,69.12,19.96,1008.3,19.72
13:20:11.133,69.17,19.96,1008.31,19.73
13:20:12.117,69.15,19.96,1008.33,19.75
13:20:13.144,69.21,20.01,1008.34,19.75
13:20:14.172,69.32,19.99,1008.34,19.75
13:20:15.200,69.35,19.98,1008.32,19.75
13:20:16.232,69.43,19.94,1008.33,19.76
13:20:17.265,69.36,20.01,1008.31,19.76
13:20:18.293,69.38,19.99,1008.34,19.75
13:20:19.322,69.51,20.03,1008.35,19.77
13:20:20.304,69.46,20.01,1008.31,19.76
13:20:21.332,69.41,20.03,1008.33,19.76
13:20:22.358,69.46,20.05,1008.32,19.76
13:20:23.389,69.43,20.03,1008.3,19.76
13:20:24.415,69.46,20.03,1008.33,19.77
13:20:25.449,69.35,20.05,1008.31,19.77
13:20:26.436,69.41,20.05,1008.3,19.76
13:20:27.465,69.38,20.05,1008.36,19.75
13:20:28.497,69.4,20.03,1008.31,19.77
13:20:29.526,69.37,20.05,1008.35,19.76
13:20:30.554,69.37,20.05,1008.33,19.77
13:20:31.583,69.35,20.07,1008.32,19.76
13:20:32.613,69.43,20.05,1008.33,19.76
13:20:33.639,69.43,20.03,1008.34,19.76
13:20:34.665,69.27,19.99,1008.29,19.77
13:20:35.652,69.35,20.05,1008.32,19.77
13:20:36.679,69.35,20.07,1008.35,19.76
13:20:37.708,69.27,20.03,1008.32,19.78
13:20:38.737,69.31,20.05,1008.35,19.78
13:20:39.764,69.27,20.07,1008.28,19.79
13:20:40.797,69.34,20.07,1008.32,19.79
13:20:41.827,69.38,20.05,1008.34,19.8
13:20:42.808,69.37,20.08,1008.33,19.81
13:20:43.838,69.38,20.07,1008.33,19.81
13:20:44.868,69.31,20.07,1008.3,19.79
13:20:45.898,69.41,20.07,1008.35,19.79
13:20:46.936,69.31,20.03,1008.32,19.8
13:20:47.919,69.38,20.07,1008.33,19.81
13:20:48.949,69.26,20.08,1008.31,19.78
13:20:49.979,69.27,20.01,1008.34,19.76
13:20:51.007,69.26,20.03,1008.33,19.75
13:20:52.040,69.29,20.03,1008.33,19.79
13:20:53.071,69.32,20.03,1008.25,19.78
13:20:54.101,69.25,20.07,1008.32,19.78
13:20:55.081,69.35,20.03,1008.33,19.8
13:20:56.108,69.25,20.05,1008.31,19.79
13:20:57.140,69.35,20.07,1008.34,19.81
13:20:58.172,69.26,20.08,1008.32,19.8
13:20:59.199,69.25,20.08,1008.31,19.8
13:21:00.232,69.34,20.08,1008.3,19.8
13:21:01.258,69.25,20.12,1008.33,19.81
13:21:02.243,69.19,20.12,1008.34,19.82
13:21:03.274,69.17,20.1,1008.32,19.81
13:21:04.304,69.29,20.1,1008.3,19.8
13:21:05.336,69.24,20.14,1008.34,19.8
13:21:06.368,69.2,20.07,1008.31,19.8
13:21:07.396,69.18,20.07,1008.34,19.82
13:21:08.379,69.19,20.08,1008.34,19.81
13:21:09.408,69.11,20.12,1008.3,19.81
13:21:10.435,69.04,20.12,1008.32,19.81
13:21:11.464,69.04,20.1,1008.33,19.8
13:21:12.493,69.08,20.12,1008.34,19.82
13:21:13.523,69.01,20.12,1008.3,19.82
13:21:14.551,68.93,20.1,1008.32,19.81
13:21:15.532,68.97,20.08,1008.35,19.82
13:21:16.563,69.07,20.1,1008.32,19.83
13:21:17.592,69.05,20.08,1008.33,19.82
13:21:18.622,69.1,20.07,1008.33,19.82
13:21:19.654,69.1,20.08,1008.31,19.84
13:21:20.684,69.16,20.1,1008.34,19.85
13:21:21.665,69.1,20.1,1008.31,19.82
13:21:22.696,69.06,20.08,1008.34,19.78
13:21:23.722,69.08,20.03,1008.34,19.82
13:21:24.751,69.01,20.07,1008.31,19.81
13:21:25.781,69.02,20.07,1008.31,19.79
13:21:26.811,68.99,20.07,1008.3,19.81
13:21:27.796,69,20.05,1008.32,19.79
13:21:28.826,68.89,20.03,1008.33,19.74
13:21:29.857,68.86,20.05,1008.32,19.78
13:21:30.891,68.91,20.03,1008.32,19.81
13:21:31.920,68.91,20.08,1008.34,19.81
13:21:32.906,68.81,20.08,1008.3,19.8
13:21:33.934,68.8,20.08,1008.35,19.79
13:21:34.964,68.71,20.07,1008.33,19.81
13:21:35.992,68.79,20.08,1008.3,19.82
13:21:37.026,68.79,20.12,1008.33,19.8
13:21:38.063,68.73,20.07,1008.31,19.82
13:21:39.047,68.82,20.1,1008.31,19.8
13:21:40.073,68.69,20.08,1008.35,19.78
13:21:41.103,68.63,20.07,1008.32,19.78
13:21:42.135,68.6,20.07,1008.33,19.79
13:21:43.169,68.58,20.07,1008.32,19.79
13:21:44.197,68.61,20.08,1008.29,19.8
13:21:45.178,68.59,20.07,1008.3,19.77
13:21:46.207,68.52,20.07,1008.31,19.76
13:21:47.237,68.49,20.05,1008.31,19.8
13:21:48.265,68.34,20.08,1008.34,19.8
13:21:49.295,68.41,20.1,1008.3,19.8
13:21:50.326,68.37,20.07,1008.31,19.8
13:21:51.356,68.32,20.07,1008.34,19.8
13:21:52.339,68.26,20.07,1008.34,19.81
13:21:53.369,68.34,20.03,1008.29,19.79
13:21:54.400,68.23,20.01,1008.31,19.81
13:21:55.431,68.24,20.03,1008.31,19.81
13:21:56.462,68.32,20.07,1008.32,19.84
13:21:57.497,68.3,20.08,1008.34,19.86
13:21:58.480,68.34,20.1,1008.32,19.85
13:21:59.508,68.36,20.12,1008.33,19.83
13:22:00.539,68.33,20.1,1008.32,19.84
13:22:01.573,68.25,20.07,1008.34,19.84
13:22:02.601,68.31,20.08,1008.33,19.83
13:22:03.631,68.3,20.12,1008.33,19.85
13:22:04.660,68.25,20.08,1008.33,19.84
13:22:05.638,68.18,20.08,1008.34,19.8
13:22:06.671,68.3,20.1,1008.29,19.84
13:22:07.699,68.21,20.1,1008.31,19.85
13:22:08.731,68.14,20.14,1008.31,19.86
13:22:09.763,68.2,20.1,1008.35,19.85
13:22:10.795,68.21,20.12,1008.31,19.84
13:22:11.777,68.18,20.12,1008.36,19.85
13:22:12.808,68.18,20.1,1008.31,19.82
13:22:13.839,68.19,20.1,1008.3,19.84
13:22:14.872,68.05,20.12,1008.29,19.83
13:22:15.898,68.11,20.08,1008.3,19.83
13:22:16.933,68,20.08,1008.33,19.83
13:22:17.915,67.92,20.1,1008.3,19.81
13:22:18.944,67.96,20.07,1008.3,19.82
13:22:19.974,68.08,20.08,1008.29,19.86
13:22:21.005,68.04,20.1,1008.31,19.83
13:22:22.031,68.08,20.14,1008.32,19.81
13:22:23.060,68.02,20.08,1008.33,19.83
13:22:24.091,67.98,20.12,1008.35,19.82
13:22:25.120,67.99,20.08,1008.28,19.84
13:22:26.110,67.86,20.1,1008.31,19.83
13:22:27.126,67.95,20.12,1008.31,19.83
13:22:28.155,67.93,20.08,1008.31,19.83
13:22:29.188,67.89,20.1,1008.29,19.81
13:22:30.215,67.82,20.05,1008.26,19.82
13:22:31.250,67.78,20.07,1008.34,19.83
13:22:32.236,67.8,20.07,1008.32,19.8
13:22:33.265,67.9,20.05,1008.35,19.77
13:22:34.292,67.82,20.07,1008.31,19.8
13:22:35.319,67.77,20.08,1008.3,19.82
13:22:36.351,67.95,20.1,1008.3,19.82
13:22:37.383,67.81,20.1,1008.31,19.84
13:22:38.416,67.88,20.1,1008.35,19.84
13:22:39.445,67.87,20.1,1008.3,19.84
13:22:40.427,67.79,20.12,1008.3,19.84
13:22:41.461,67.98,20.12,1008.32,19.85
13:22:42.491,68.05,20.14,1008.32,19.84
13:22:43.523,68.13,20.08,1008.31,19.85
13:22:44.554,68.09,20.1,1008.38,19.85
13:22:45.539,68.17,20.12,1008.34,19.86
13:22:46.568,68.12,20.12,1008.33,19.86
13:22:47.597,68.02,20.12,1008.32,19.85
13:22:48.624,68.02,20.08,1008.35,19.87
13:22:49.655,67.97,20.14,1008.31,19.87
13:22:50.687,67.93,20.16,1008.33,19.87
13:22:51.715,67.99,20.12,1008.31,19.84
13:22:52.697,67.96,20.1,1008.33,19.85
13:22:53.728,67.88,20.07,1008.35,19.87
13:22:54.758,67.97,20.12,1008.34,19.87
13:22:55.787,67.91,20.16,1008.32,19.87
13:22:56.817,67.92,20.12,1008.3,19.88
13:22:57.844,67.92,20.14,1008.32,19.88
13:22:58.873,67.97,20.08,1008.28,19.88
13:22:59.901,67.98,20.08,1008.34,19.87
13:23:00.884,67.99,20.08,1008.34,19.87
13:23:01.919,68.09,20.08,1008.33,19.86
13:23:02.952,68.17,20.1,1008.33,19.84
13:23:03.981,68.16,20.05,1008.28,19.84
13:23:05.009,68.21,20.03,1008.33,19.86
13:23:06.039,68.1,20.05,1008.32,19.84
13:23:07.022,68.2,20.1,1008.31,19.84
13:23:08.052,68.07,20.03,1008.3,19.84
13:23:09.085,68.21,20.01,1008.33,19.83
13:23:10.114,68.18,20.01,1008.32,19.82
13:23:11.141,68.21,20.01,1008.31,19.82
13:23:12.169,68.21,19.96,1008.32,19.83
13:23:13.199,68.21,19.99,1008.32,19.83
13:23:14.180,68.24,20.03,1008.3,19.81
13:23:15.210,68.16,20.01,1008.28,19.83
13:23:16.242,68.11,19.98,1008.31,19.81
13:23:17.272,68.12,20.03,1008.32,19.78
13:23:18.300,68.23,20.01,1008.3,19.79
13:23:19.326,68.11,20.01,1008.31,19.8
13:23:20.357,68.16,20.05,1008.3,19.77
13:23:21.387,68.14,20.01,1008.3,19.77
13:23:22.370,68.06,20.05,1008.32,19.79
13:23:23.403,68.12,20.05,1008.33,19.78
13:23:24.432,68.1,19.99,1008.32,19.76
13:23:25.461,68.04,20.08,1008.3,19.76
13:23:26.489,68.08,20.05,1008.28,19.76
13:23:27.526,68.03,20.03,1008.32,19.76
13:23:28.509,67.98,20.03,1008.29,19.76
13:23:29.539,68.16,20.07,1008.28,19.77
13:23:30.571,68.14,20.07,1008.28,19.76
13:23:31.599,67.97,20.01,1008.28,19.78
13:23:32.632,67.97,19.99,1008.34,19.76
13:23:33.664,67.98,20.01,1008.27,19.75
13:23:34.647,68.05,20.03,1008.31,19.77
13:23:35.680,68.07,20.03,1008.29,19.8
13:23:36.709,68.06,20.05,1008.33,19.8
13:23:37.742,68.09,20.03,1008.31,19.79
13:23:38.775,68.17,20.03,1008.32,19.77
13:23:39.759,68.05,20.03,1008.33,19.79
13:23:40.787,68.02,20.05,1008.34,19.81
13:23:41.815,68.14,20.07,1008.32,19.82
13:23:42.848,68.22,20.07,1008.31,19.83
13:23:43.875,68.14,20.07,1008.36,19.8
13:23:44.904,68.08,20.07,1008.28,19.82
13:23:45.934,68.2,20.05,1008.31,19.81
13:23:46.920,68.28,20.07,1008.28,19.82
13:23:47.946,68.23,20.07,1008.34,19.81
13:23:48.976,68.27,20.07,1008.31,19.83
13:23:50.005,68.15,20.08,1008.33,19.84
13:23:51.033,68.19,20.1,1008.32,19.83
13:23:52.066,68.2,20.12,1008.33,19.83
13:23:53.057,68.2,20.1,1008.34,19.84
13:23:54.087,68.23,20.1,1008.32,19.84
13:23:55.115,68.27,20.12,1008.31,19.85
13:23:56.143,68.15,20.12,1008.33,19.85
13:23:57.173,68.22,20.1,1008.31,19.85
13:23:58.200,68.16,20.14,1008.35,19.84
13:23:59.232,68.33,20.12,1008.35,19.81
13:24:00.212,68.35,20.05,1008.34,19.81
13:24:01.239,68.38,20.08,1008.35,19.82
13:24:02.270,68.21,20.05,1008.35,19.82
13:24:03.298,68.35,20.03,1008.31,19.82
13:24:04.327,68.37,20.05,1008.33,19.82
13:24:05.355,68.41,20.08,1008.31,19.82
13:24:06.385,68.42,20.05,1008.33,19.83
13:24:07.409,68.49,20.12,1008.35,19.82
13:24:08.441,68.54,20.08,1008.32,19.83
13:24:09.422,68.54,20.1,1008.32,19.81
13:24:10.451,68.53,20.1,1008.34,19.84
13:24:11.487,68.53,20.08,1008.31,19.83
13:24:12.521,68.53,20.08,1008.3,19.83
13:24:13.550,68.57,20.1,1008.31,19.84
13:24:14.577,68.57,20.14,1008.31,19.82
13:24:15.563,68.61,20.1,1008.31,19.8
13:24:16.595,68.61,20.1,1008.33,19.81
13:24:17.626,68.55,20.08,1008.33,19.79
13:24:18.657,68.61,20.08,1008.33,19.82
13:24:19.689,68.58,20.07,1008.28,19.81
13:24:20.718,68.52,20.1,1008.29,19.82
13:24:21.701,68.58,20.1,1008.32,19.83
13:24:22.733,68.62,20.12,1008.3,19.81
13:24:23.763,68.49,20.12,1008.3,19.8
13:24:24.792,68.58,20.1,1008.31,19.8
13:24:25.823,68.56,20.05,1008.32,19.79
13:24:26.853,68.64,20.03,1008.31,19.8
13:24:27.880,68.66,20.03,1008.3,19.8
13:24:28.908,68.7,19.99,1008.32,19.82
13:24:29.898,68.77,20.03,1008.3,19.8
13:24:30.928,68.75,20.03,1008.31,19.78
13:24:31.955,68.67,20.03,1008.34,19.73
13:24:32.985,68.69,20.05,1008.28,19.69
13:24:34.017,68.56,19.99,1008.31,19.71
13:24:35.000,68.54,19.98,1008.32,19.7
13:24:36.031,68.72,19.99,1008.3,19.69
13:24:37.062,68.53,20.03,1008.32,19.71
13:24:38.093,68.6,20.01,1008.31,19.72
13:24:39.121,68.5,19.99,1008.34,19.7
13:24:40.148,68.53,20.01,1008.28,19.71
13:24:41.179,68.51,19.98,1008.31,19.7
13:24:42.163,68.52,19.98,1008.29,19.72
13:24:43.195,68.5,19.99,1008.28,19.71
13:24:44.228,68.45,20.01,1008.26,19.71
13:24:45.255,68.49,19.99,1008.32,19.71
13:24:46.290,68.55,19.96,1008.31,19.69
13:24:47.275,68.56,19.96,1008.28,19.71
13:24:48.309,68.61,19.98,1008.3,19.71
13:24:49.339,68.64,19.98,1008.3,19.72
13:24:50.368,68.64,19.99,1008.28,19.69
13:24:51.397,68.61,19.99,1008.29,19.7
13:24:52.426,68.76,20.03,1008.28,19.68
13:24:53.453,68.65,19.98,1008.3,19.66
13:24:54.481,68.67,19.99,1008.33,19.7
13:24:55.465,68.74,19.96,1008.3,19.65
13:24:56.495,68.72,19.96,1008.29,19.66
13:24:57.523,68.81,19.94,1008.32,19.68
13:24:58.554,68.68,19.99,1008.27,19.67
13:24:59.587,68.7,19.94,1008.31,19.66
13:25:00.617,68.67,19.96,1008.34,19.66
13:25:01.630,68.72,19.9,1008.29,19.63
13:25:02.655,68.7,19.98,1008.31,19.65
13:25:03.685,68.58,19.96,1008.29,19.65
13:25:04.669,68.64,19.96,1008.24,19.66
13:25:05.695,68.69,19.96,1008.32,19.66
13:25:06.725,68.76,19.94,1008.29,19.68
13:25:07.756,68.78,19.96,1008.29,19.67
13:25:08.783,68.77,19.99,1008.28,19.67
13:25:09.810,68.74,19.94,1008.31,19.65
13:25:10.842,68.64,19.92,1008.29,19.66
13:25:11.867,68.72,19.94,1008.28,19.67
13:25:12.853,68.75,19.98,1008.29,19.66
13:25:13.882,68.68,19.96,1008.28,19.68
13:25:14.909,68.69,19.96,1008.27,19.67
13:25:15.940,68.65,19.98,1008.28,19.65
13:25:16.967,68.62,19.98,1008.27,19.67
13:25:17.998,68.64,19.92,1008.28,19.64
13:25:19.024,68.6,19.96,1008.29,19.63
13:25:20.054,68.49,19.92,1008.3,19.64
13:25:21.037,68.63,19.96,1008.26,19.64
13:25:22.067,68.63,19.92,1008.29,19.64
13:25:23.095,68.56,19.96,1008.29,19.63
13:25:24.127,68.53,19.96,1008.26,19.64
13:25:25.156,68.56,19.96,1008.3,19.63
13:25:26.187,68.45,19.96,1008.25,19.64
13:25:27.218,68.66,19.96,1008.28,19.64
13:25:28.204,68.61,19.94,1008.31,19.64
13:25:29.232,68.6,19.98,1008.29,19.65
13:25:30.262,68.53,19.96,1008.28,19.66
13:25:31.292,68.57,19.98,1008.31,19.66
13:25:32.321,68.6,19.98,1008.28,19.66
13:25:33.351,68.61,19.96,1008.27,19.68
13:25:34.379,68.59,19.96,1008.26,19.67
13:25:35.362,68.68,19.98,1008.31,19.68
13:25:36.388,68.69,20.01,1008.27,19.67
13:25:37.415,68.73,20.01,1008.31,19.68
13:25:38.442,68.63,20.01,1008.31,19.66
13:25:39.467,68.62,19.99,1008.3,19.63
13:25:40.496,68.66,20.01,1008.31,19.63
13:25:41.528,68.55,20.01,1008.31,19.62
13:25:42.557,68.61,19.96,1008.31,19.64
13:25:43.541,68.54,19.96,1008.3,19.65
13:25:44.570,68.44,19.99,1008.26,19.63
13:25:45.602,68.49,19.98,1008.32,19.63
13:25:46.638,68.53,19.99,1008.31,19.62
13:25:47.670,68.45,19.96,1008.3,19.64
13:25:48.699,68.45,19.99,1008.27,19.62
13:25:49.684,68.47,19.96,1008.29,19.57
13:25:50.714,68.49,19.96,1008.28,19.6
13:25:51.745,68.51,19.96,1008.29,19.62
13:25:52.773,68.51,19.92,1008.3,19.58
13:25:53.808,68.48,19.9,1008.29,19.6
13:25:54.837,68.46,19.92,1008.24,19.6
13:25:55.823,68.48,19.99,1008.28,19.61
13:25:56.853,68.46,19.92,1008.28,19.62
13:25:57.883,68.46,19.96,1008.27,19.6
13:25:58.913,68.5,19.92,1008.26,19.58
13:25:59.939,68.47,19.92,1008.27,19.6
13:26:00.964,68.47,19.94,1008.3,19.59
13:26:01.995,68.48,19.92,1008.28,19.57
13:26:02.982,68.39,19.89,1008.27,19.55
13:26:04.008,68.52,19.87,1008.3,19.57
13:26:05.040,68.45,19.9,1008.29,19.57
13:26:06.068,68.52,19.85,1008.28,19.58
13:26:07.100,68.46,19.87,1008.27,19.56
13:26:08.130,68.52,19.85,1008.29,19.52
13:26:09.157,68.51,19.81,1008.3,19.51
13:26:10.137,68.52,19.8,1008.28,19.5
13:26:11.171,68.53,19.83,1008.29,19.51
13:26:12.202,68.55,19.87,1008.26,19.51
13:26:13.231,68.49,19.85,1008.31,19.51
13:26:14.259,68.43,19.85,1008.28,19.53
13:26:15.284,68.43,19.87,1008.27,19.53
13:26:16.312,68.47,19.85,1008.3,19.53
13:26:17.342,68.43,19.85,1008.27,19.53
13:26:18.324,68.46,19.89,1008.32,19.51
13:26:19.352,68.52,19.87,1008.3,19.53
13:26:20.381,68.46,19.85,1008.27,19.55
13:26:21.407,68.5,19.87,1008.3,19.55
13:26:22.435,68.48,19.89,1008.29,19.53
13:26:23.465,68.42,19.9,1008.28,19.51
13:26:24.492,68.5,19.89,1008.27,19.53
13:26:25.523,68.58,19.85,1008.32,19.53
13:26:26.505,68.56,19.9,1008.3,19.53
13:26:27.534,68.61,19.85,1008.31,19.55
13:26:28.564,68.57,19.85,1008.31,19.53
13:26:29.593,68.72,19.87,1008.3,19.5
13:26:30.609,68.66,19.83,1008.26,19.5
13:26:31.639,68.63,19.81,1008.28,19.5
13:26:32.668,68.67,19.83,1008.25,19.51
13:26:33.697,68.6,19.85,1008.29,19.53
13:26:34.726,68.66,19.87,1008.27,19.54
13:26:35.754,68.63,19.85,1008.27,19.52
13:26:36.739,68.55,19.83,1008.25,19.49
13:26:37.767,68.6,19.81,1008.27,19.49
13:26:38.799,68.56,19.85,1008.27,19.52
13:26:39.825,68.64,19.81,1008.24,19.5
13:26:40.858,68.67,19.83,1008.28,19.52
13:26:41.886,68.67,19.85,1008.29,19.51
13:26:42.915,68.76,19.83,1008.29,19.53
13:26:43.946,68.74,19.83,1008.28,19.54
13:26:44.927,68.81,19.83,1008.31,19.53
13:26:45.958,68.69,19.81,1008.29,19.5
13:26:46.991,68.76,19.8,1008.27,19.53
13:26:48.017,68.75,19.78,1008.28,19.51
13:26:49.043,68.72,19.83,1008.29,19.51
13:26:50.071,68.78,19.81,1008.25,19.51
13:26:51.102,68.65,19.8,1008.29,19.52
13:26:52.126,68.75,19.85,1008.26,19.5
13:26:53.112,68.72,19.85,1008.28,19.52
13:26:54.141,68.77,19.83,1008.28,19.52
13:26:55.170,68.8,19.85,1008.28,19.53
13:26:56.202,68.8,19.83,1008.27,19.5
13:26:57.234,68.7,19.85,1008.29,19.5
13:26:58.263,68.68,19.81,1008.25,19.51
13:26:59.246,68.69,19.81,1008.28,19.51
13:27:00.278,68.71,19.85,1008.26,19.51
13:27:01.308,68.63,19.81,1008.25,19.51
13:27:02.339,68.69,19.83,1008.27,19.49
13:27:03.367,68.74,19.8,1008.3,19.48
13:27:04.399,68.84,19.78,1008.29,19.48
13:27:05.385,68.71,19.81,1008.28,19.5
13:27:06.410,68.77,19.81,1008.27,19.51
13:27:07.436,68.77,19.83,1008.29,19.53
13:27:08.468,68.86,19.83,1008.26,19.52
13:27:09.498,68.74,19.85,1008.28,19.5
13:27:10.532,68.8,19.85,1008.28,19.48
13:27:11.566,68.83,19.8,1008.29,19.5
13:27:12.593,68.78,19.83,1008.27,19.51
13:27:13.573,68.81,19.85,1008.26,19.49
13:27:14.601,68.82,19.81,1008.28,19.49
13:27:15.634,68.83,19.81,1008.3,19.5
13:27:16.665,68.75,19.8,1008.3,19.5
13:27:17.700,68.82,19.83,1008.26,19.5
13:27:18.730,68.79,19.85,1008.29,19.5
13:27:19.714,68.75,19.87,1008.28,19.49
13:27:20.745,68.84,19.81,1008.26,19.5
13:27:21.776,68.76,19.85,1008.32,19.5
13:27:22.810,68.76,19.87,1008.26,19.51
13:27:23.843,68.78,19.83,1008.3,19.52
13:27:24.826,68.75,19.87,1008.27,19.51
13:27:25.858,68.82,19.87,1008.29,19.51
13:27:26.886,68.95,19.85,1008.27,19.51
13:27:27.916,68.82,19.85,1008.28,19.47
13:27:28.945,68.87,19.85,1008.3,19.46
13:27:29.978,68.93,19.81,1008.3,19.5
13:27:30.959,68.95,19.83,1008.23,19.5
13:27:31.993,68.89,19.83,1008.28,19.48
13:27:33.024,68.9,19.81,1008.25,19.48
13:27:34.061,68.93,19.81,1008.28,19.47
13:27:35.091,68.89,19.76,1008.25,19.46
13:27:36.077,68.83,19.72,1008.27,19.49
13:27:37.108,69,19.78,1008.29,19.48
13:27:38.139,68.95,19.76,1008.32,19.51
13:27:39.169,68.88,19.78,1008.28,19.46
13:27:40.200,68.92,19.81,1008.25,19.47
13:27:41.233,68.81,19.74,1008.29,19.46
13:27:42.215,68.87,19.8,1008.29,19.48
13:27:43.246,68.97,19.74,1008.32,19.47
13:27:44.277,68.93,19.8,1008.25,19.45
13:27:45.307,68.9,19.78,1008.26,19.45
13:27:46.341,68.86,19.76,1008.28,19.46
13:27:47.370,68.93,19.74,1008.28,19.43
13:27:48.352,68.85,19.74,1008.27,19.4
13:27:49.379,68.92,19.74,1008.26,19.4
13:27:50.407,68.94,19.72,1008.27,19.46
13:27:51.436,68.96,19.71,1008.26,19.47
13:27:52.470,68.97,19.78,1008.28,19.48
13:27:53.498,68.88,19.78,1008.24,19.48
13:27:54.526,69,19.72,1008.27,19.48
13:27:55.556,68.89,19.72,1008.28,19.48
13:27:56.540,69.03,19.81,1008.29,19.49
13:27:57.569,68.98,19.8,1008.23,19.47
13:27:58.599,68.95,19.83,1008.27,19.44
13:27:59.631,68.92,19.76,1008.26,19.45
13:28:00.660,68.89,19.81,1008.28,19.48
13:28:01.649,68.93,19.78,1008.26,19.48
13:28:02.680,68.92,19.78,1008.27,19.41
13:28:03.710,69.01,19.72,1008.27,19.42
13:28:04.736,68.96,19.72,1008.27,19.44
13:28:05.772,68.97,19.72,1008.26,19.45
13:28:06.804,68.87,19.8,1008.27,19.46
13:28:07.834,68.86,19.74,1008.28,19.43
13:28:08.818,68.91,19.74,1008.28,19.41
13:28:09.847,68.86,19.71,1008.28,19.42
13:28:10.874,68.85,19.76,1008.28,19.41
13:28:11.904,68.8,19.72,1008.31,19.4
13:28:12.936,69,19.71,1008.25,19.39
13:28:13.962,68.85,19.72,1008.28,19.38
13:28:14.990,68.83,19.69,1008.28,19.41
13:28:15.977,68.85,19.74,1008.28,19.42
13:28:17.011,68.85,19.74,1008.23,19.41
13:28:18.043,68.73,19.72,1008.29,19.34
13:28:19.075,68.8,19.67,1008.26,19.32
13:28:20.107,68.74,19.65,1008.27,19.33
13:28:21.119,68.84,19.65,1008.28,19.35
13:28:22.148,68.72,19.65,1008.22,19.27
13:28:23.135,68.75,19.62,1008.24,19.31
13:28:24.164,68.86,19.63,1008.25,19.33
